tradeDate,证券代码,证券简称,融资买入额(元),融资余额(元),融券卖出量(股/份),融券余量(股/份),融券余额(元),融资融券余额(元)
20260226,300357,我武生物,23582755,477854021,17200,68500,1848815,479702836
20260226,300358,楚天科技,14128993,249120946,0,2300,25852,249146798
20260226,300360,炬华科技,28892458,461571439,100,15200,277096,461848535
20260226,300363,博腾股份,14357905,341806427,600,13700,322635,342129062
20260226,300364,中文在线,272005975,1640648684,1600,13200,424512,1641073196
20260226,300369,绿盟科技,70040596,365131357,0,87100,823966,365955323
20260226,300373,扬杰科技,144069461,1170739008,2400,70400,6449344,1177188352
20260226,300377,赢时胜,91636324,1092332651,400,68800,1525984,1093858635
20260226,300378,鼎捷数智,54005904,675686487,0,27000,1283310,676969797
20260226,300382,斯莱克,25610174,633951389,0,33000,449790,634401179
20260226,300383,光环新网,439141982,1478890167,21600,858500,14208175,1493098342
20260226,300390,天华新能,287016714,1332072190,36500,85240,4253476,1336325666
20260226,300393,中来股份,66212956,450962471,200,77800,742990,451705461
20260226,300394,天孚通信,1607176005,7586131968,11800,160580,58133172,7644265140
20260226,300395,菲利华,979261059,3290513982,28200,150640,19586213,3310100195
20260226,300397,天和防务,41712919,474756920,0,7900,119685,474876605
20260226,300398,飞凯材料,329620385,1265696143,31300,168700,5637954,1271334097
20260226,300401,花园生物,52669584,779190917,1100,126200,2195880,781386797
20260226,300403,汉宇集团,24477285,476977939,0,13600,194208,477172147
20260226,300406,九强生物,5735987,208552807,34200,117000,1528020,210080827
20260226,300408,三环集团,227475580,957515328,4600,162000,10683900,968199228
20260226,300409,道氏技术,133585389,1688228547,9700,155831,4614155,1692842702
20260226,300413,芒果超媒,82724573,1021184769,9100,107300,2622412,1023807181
20260226,300414,中光防雷,53268504,177287047,22500,24900,418320,177705367
20260226,300415,伊之密,29244723,442509883,1300,966900,25912920,468422803
20260226,300416,苏试试验,35935379,531037677,7800,42200,777324,531815001
20260226,300418,昆仑万维,544044019,4597933512,4100,231649,13217892,4611151404
20260226,300428,立中集团,40252561,385876920,0,35400,831546,386708466
20260226,300429,强力新材,31685054,494881090,2400,22600,366572,495247662
20260226,300432,富临精工,125702036,1135183491,23300,267000,4755270,1139938761
20260226,300433,蓝思科技,448568542,4070220542,19200,203700,7237461,4077458003
20260226,300436,广生堂,97835765,543352100,0,0,0,543352100
20260226,300437,清水源,93002345,135229491,0,0,0,135229491
20260226,300438,鹏辉能源,180989326,856102294,2800,7600,330372,856432666
20260226,300442,润泽科技,2038512795,3717638895,6000,103200,10543944,3728182839
20260226,300443,金雷股份,33297874,312350677,17500,64000,1818240,314168917
20260226,300450,先导智能,208765310,4109262839,600,566500,31202820,4140465659
20260226,300451,创业慧康,16376772,667244670,214600,312000,1659840,668904510
20260226,300454,深信服,123452911,1008903059,8500,22900,2868912,1011771971
20260226,300455,航天智装,57805595,737406649,29500,79700,2160667,739567316
20260226,300456,赛微电子,505159597,2556596992,19100,135000,7782750,2564379742
20260226,300457,赢合科技,47790146,1017759041,900,30900,858402,1018617443
20260226,300458,全志科技,80425449,1359138651,2100,140930,6048715,1365187366
20260226,300459,汤姆猫,33868692,859858677,40500,1455400,7131460,866990137
20260226,300463,迈克生物,7025296,307690610,19900,191800,2253650,309944260
20260226,300468,四方精创,303839722,1437152488,2800,55500,1984125,1439136613
20260226,300469,信息发展,49388530,1544375161,0,100,6931,1544382092
20260226,300471,厚普股份,46146874,251298041,2100,16200,248184,251546225
20260226,300474,景嘉微,68520365,1634201831,16700,94000,6779280,1640981111
20260226,300475,香农芯创,652827349,5169692380,3800,113000,16749990,5186442370
20260226,300476,胜宏科技,3608449553,16578751532,3800,126900,40005225,16618756757
20260226,300479,神思电子,22804411,229131736,0,16000,353600,229485336
20260226,300481,濮阳惠成,19758026,262943034,0,200,3620,262946654
20260226,300482,万孚生物,10532220,444519045,16900,132798,2678535,447197580
20260226,300484,蓝海华腾,7190333,261605684,0,0,0,261605684
20260226,300487,蓝晓科技,38912352,191590457,4900,27800,2056922,193647379
20260226,300492,华图山鼎,14342907,413639852,100,11280,824906,414464758
20260226,300493,润欣科技,46762353,599257047,89300,113500,2310860,601567907
20260226,300496,中科创达,97514673,2014960463,600,57950,4203113,2019163576
20260226,300497,富祥药业,57177795,743274542,1700,45200,726816,744001358
20260226,300498,温氏股份,66467741,959551139,37400,273900,4281057,963832196
20260226,300499,高澜股份,314571831,810745954,0,300,11445,810757399
20260226,300502,新易盛,1814633522,20035463532,1200,148040,57128636,20092592168
20260226,300505,川金诺,390835216,539047267,600,13600,497352,539544619
20260226,300507,苏奥传感,18994539,574787450,2100,33400,332998,575120448
20260226,300518,新迅达,9486710,238867848,0,0,0,238867848
20260226,300520,科大国创,124738988,1115640372,300,7200,321840,1115962212
20260226,300525,博思软件,49556998,668070693,33400,203800,2604564,670675257
20260226,300529,健帆生物,6721126,571162934,131500,296400,5868720,577031654
20260226,300548,长芯博创,322230245,2707566337,1000,38300,6012334,2713578671
20260226,300558,贝达药业,21736854,763059465,27000,46200,2129820,765189285
20260226,300563,神宇股份,27285832,332913132,0,4300,163314,333076446
20260226,300566,激智科技,15975652,285631278,0,0,0,285631278
20260226,300567,精测电子,347772869,1345799368,3600,127700,19793500,1365592868
20260226,300568,星源材质,77062960,1104596827,900,130000,1849900,1106446727
20260226,300569,天能重工,33512756,285934053,0,21300,138876,286072929
20260226,300570,太辰光,625622259,1799960371,1700,56000,8047200,1808007571
20260226,300573,兴齐眼药,77706192,1299865796,25300,68400,4972680,1304838476
20260226,300576,容大感光,55266138,781932654,6600,67580,2880259,784812913
20260226,300579,数字认证,12745138,276624598,100,12500,393750,277018348
20260226,300581,晨曦航空,8430264,171700238,0,0,0,171700238
20260226,300586,美联新材,34630717,390559130,0,0,0,390559130
20260226,300587,天铁科技,17742909,427677366,0,29000,191980,427869346
20260226,300589,江龙船艇,61026835,286596651,0,13300,276773,286873424
20260226,300593,新雷能,88598383,610437621,14900,87100,2906527,613344148
20260226,300595,欧普康视,23668528,650221238,0,35698,559744,650780982
20260226,300596,利安隆,52145405,259517164,1600,6000,301020,259818184
20260226,300598,诚迈科技,18030333,570703451,100,11054,478417,571181868
20260226,300601,康泰生物,20725184,721116188,1400,432200,6478678,727594866
20260226,300602,飞荣达,362595103,842937995,20700,35100,1428921,844366916
20260226,300604,长川科技,554269850,2164923502,2900,71800,10640760,2175564262
20260226,300607,拓斯达,23007541,519094366,5400,114000,3473580,522567946
20260226,300612,宣亚国际,19632887,229193177,0,0,0,229193177
20260226,300613,富瀚微,25395501,407510579,100,28300,1330949,408841528
20260226,300614,百川畅银,11790706,62365518,0,0,0,62365518
20260226,300618,寒锐钴业,136349692,909663133,3700,38900,2006462,911669595
20260226,300620,光库科技,324271678,1575433588,11000,52700,8982715,1584416303
20260226,300623,捷捷微电,183754138,967359756,83800,266900,9579041,976938797
20260226,300624,万兴科技,97631494,968290680,1000,20800,1745744,970036424
20260226,300627,华测导航,68118347,848724584,1100,277252,10557755,859282339
20260226,300628,亿联网络,51255846,420361890,700,62400,2346240,422708130
20260226,300629,新劲刚,26187924,610893950,0,1100,28281,610922231
20260226,300633,开立医疗,7052261,141561221,0,40500,1082565,142643786
20260226,300634,彩讯股份,60180103,791115629,100,24500,703395,791819024
20260226,300638,广和通,82296992,1269434326,31500,171400,5176280,1274610606
20260226,300639,凯普生物,11070181,79260148,0,55000,371250,79631398
20260226,300641,正丹股份,28018798,311511793,2500,70600,1418354,312930147
20260226,300648,星云股份,41867931,810991172,0,0,0,810991172
20260226,300653,正海生物,5666005,140841116,0,12700,264160,141105276
20260226,300655,晶瑞电材,108261134,878563977,43200,326200,5962936,884526913
20260226,300657,弘信电子,171692315,1258844146,2400,12200,401990,1259246136
20260226,300660,江苏雷利,48722788,775427548,10400,77080,4031284,779458832
20260226,300661,圣邦股份,96754813,1568548212,4600,53792,3776198,1572324410
20260226,300663,科蓝软件,15610528,658995878,61400,132300,2233224,661229102
20260226,300666,江丰电子,346750824,1035251850,1400,47710,7776730,1043028580
20260226,300671,富满微,33933391,349005227,0,13200,617892,349623119
20260226,300672,国科微,250396413,3200116011,9600,50500,7787605,3207903616
20260226,300674,宇信科技,43029480,973207640,1000,44978,1029996,974237636
20260226,300676,华大基因,32968880,1062170032,0,175900,8460790,1070630822
20260226,300677,英科医疗,23203119,477730564,300,219274,9152497,486883061
20260226,300678,中科信息,15525534,419785012,30900,46300,1541327,421326339
20260226,300679,电连技术,43136691,548067136,700,108300,4693722,552760858
20260226,300681,英搏尔,22667885,533446459,0,11800,304086,533750545
20260226,300682,朗新科技,113655433,781302788,28900,108700,2065300,783368088
20260226,300685,艾德生物,17935870,349682155,14900,23600,489936,350172091
20260226,300687,赛意信息,27287104,517630579,800,58400,1314000,518944579
20260226,300690,双一科技,14289084,208005111,200,9400,304842,208309953
20260226,300691,联合光电,7361638,198851124,0,0,0,198851124
20260226,300693,盛弘股份,53684771,474166892,100,4102,164244,474331136
20260226,300696,爱乐达,21650694,367210212,0,100,3281,367213493
20260226,300699,光威复材,88696403,1028622264,100,218388,8772646,1037394910
20260226,300700,岱勒新材,12713113,263135139,0,0,0,263135139
20260226,300709,精研科技,35967690,560830667,800,13550,590103,561420770
20260226,300712,永福股份,11553538,197790494,0,0,0,197790494
20260226,300718,长盛轴承,40225201,754762893,7600,32800,2636464,757399357
20260226,300722,新余国科,18856713,267995309,0,7000,234150,268229459
20260226,300723,一品红,18724781,271243690,500,22350,733527,271977217
20260226,300724,捷佳伟创,313141480,3308295658,6500,149000,18106480,3326402138
20260226,300725,药石科技,32056476,715783946,9600,52500,2098950,717882896
20260226,300726,宏达电子,127701650,546526287,300,29800,1641682,548167969
20260226,300735,光弘科技,31068468,872519118,0,343000,9096360,881615478
20260226,300737,科顺股份,26904258,207883164,0,35900,276789,208159953
20260226,300738,奥飞数据,361023018,1046916627,93100,226500,5834640,1052751267
20260226,300739,明阳电路,321758248,485495663,100,33900,1191924,486687587
20260226,300740,水羊股份,21921156,433814842,0,7500,176625,433991467
20260226,300741,华宝股份,6759884,131555921,700,9800,179928,131735849
20260226,300745,欣锐科技,5642442,216994347,0,500,13660,217008007
20260226,300747,锐科激光,109747325,802612873,4100,35800,1175672,803788545
20260226,300748,金力永磁,204938202,1444778623,4100,236568,9297122,1454075745
20260226,300750,宁德时代,1323109527,22189710561,5400,200072,69224912,22258935473
20260226,300751,迈为股份,157284365,1224241714,900,34100,9474685,1233716399
20260226,300755,华致酒行,10203155,158654945,600,43100,640466,159295411
20260226,300757,罗博特科,359136604,2855603130,0,74103,29395178,2884998308
20260226,300759,康龙化成,62220934,1032777785,1700,96850,2860949,1035638734
20260226,300760,迈瑞医疗,130256782,4304677159,11600,291200,54535936,4359213095
20260226,300761,立华股份,8261580,191920843,0,71800,1417332,193338175
20260226,300762,上海瀚讯,206815922,1665680132,12000,161400,6793326,1672473458
20260226,300763,锦浪科技,71226666,1501034772,5200,132400,10516532,1511551304
20260226,300765,新诺威,14348630,437711055,12200,86292,2836418,440547473
20260226,300766,每日互动,184647850,1276760483,0,9400,395364,1277155847
20260226,300767,震安科技,14546009,260553415,0,3500,72520,260625935
20260226,300768,迪普科技,16123372,332978878,0,26100,488331,333467209
20260226,300769,德方纳米,58982307,807916101,1500,1500,63045,807979146
20260226,300770,新媒股份,15829703,417244968,7800,23740,1079220,418324188
20260226,300772,运达股份,24942839,264264946,2100,17574,353765,264618711
20260226,300773,拉卡拉,263214084,1357868940,3300,60400,1696636,1359565576
20260226,300774,倍杰特,37825714,197006923,0,0,0,197006923
20260226,300775,三角防务,495302172,1467499811,5300,78600,3516564,1471016375
20260226,300776,帝尔激光,113789073,454910630,2000,39001,3596282,458506912
20260226,300777,中简科技,186861901,1259064438,6800,59900,2599061,1261663499
20260226,300779,惠城环保,44330789,1290750026,0,31500,3116295,1293866321
20260226,300781,因赛集团,23855694,337676677,700,6400,272640,337949317
20260226,300782,卓胜微,47405904,1583814795,1200,49100,3767443,1587582238
20260226,300784,利安科技,5004550,101186821,100,3900,220896,101407717
20260226,300803,指南针,139843431,4141752935,2700,60500,7032519,4148785454
20260226,300804,广康生化,48261087,150399895,100,7600,394288,150794183
20260226,300811,铂科新材,155272790,855271386,4500,15100,1353715,856625101
20260226,300814,中富电路,156606665,470370933,0,100,9500,470380433
20260226,300820,英杰电气,34718987,252403021,1500,30870,1792312,254195333
20260226,300821,东岳硅材,150916023,333787158,27000,181100,2587919,336375077
20260226,300825,阿尔特,5485701,382764063,0,31500,322875,383086938
20260226,300827,上能电气,47803291,691579545,19000,77140,2778583,694358128
20260226,300832,新产业,12959615,992723241,200,9200,477480,993200721
20260226,300834,星辉环材,8239581,63039710,0,0,0,63039710
20260226,300841,康华生物,16410638,869695764,3900,35400,2434812,872130576
20260226,300842,帝科股份,98621309,791678637,0,6200,698492,792377129
20260226,300844,山水比德,3640946,180304259,0,0,0,180304259
20260226,300846,首都在线,298662346,1079382318,0,1000,32190,1079414508
20260226,300850,新强联,146684308,565473750,10700,65900,3214602,568688352
20260226,300854,中兰环保,9251276,105734269,0,0,0,105734269
20260226,300855,图南股份,129838221,396124542,4700,91000,4175080,400299622
20260226,300856,科思股份,6424890,188090514,2000,19280,272618,188363132
20260226,300857,协创数据,395291682,3591682199,7100,43480,10822172,3602504371
20260226,300860,锋尚文化,7017677,172060952,2900,16600,465464,172526416
20260226,300861,美畅股份,20081599,293854535,1400,25880,490167,294344702
20260226,300862,蓝盾光电,16772061,312009478,2600,5000,123900,312133378
20260226,300863,卡倍亿,14583802,443934475,200,1400,80402,444014877
20260226,300864,南大环境,16239909,87770377,0,0,0,87770377
20260226,300865,大宏立,4056873,45119348,0,0,0,45119348
20260226,300866,安克创新,39292080,646746357,400,44540,4352003,651098360
20260226,300867,圣元环保,12360904,296894187,1700,13800,275448,297169635
20260226,300868,杰美特,5157622,163874645,0,0,0,163874645
20260226,300869,康泰医学,5454312,138603250,0,15100,226953,138830203
20260226,300870,欧陆通,225945270,869430683,1100,10500,2735670,872166353
20260226,300871,回盛生物,13376028,186642168,200,13700,371270,187013438
20260226,300872,天阳科技,29258365,859351601,0,2000,36980,859388581
20260226,300873,海晨股份,13437302,222454332,0,1800,45288,222499620
20260226,300875,捷强装备,13884647,118952685,0,0,0,118952685
20260226,300876,蒙泰高新,5845359,154404470,0,0,0,154404470
20260226,300877,金春股份,9083528,158570016,100,11500,377200,158947216
20260226,300878,维康药业,9563758,76282773,0,0,0,76282773
20260226,300879,大叶股份,7034167,201766676,1800,4600,114540,201881216
20260226,300880,迦南智能,8152628,131192305,100,2200,44506,131236811
20260226,300881,盛德鑫泰,42679490,134787291,200,8600,471280,135258571
20260226,300882,万胜智能,17907073,147140677,9100,13000,305240,147445917
20260226,300883,龙利得,4383883,159468446,0,700,4963,159473409
